name	Latitude	Longitude
Andreas Christmann	51.5135872	7.4652981
R. Hable	48.15209	11.58163
Kjell Doksum	43.0765915	-89.4052247
Didier Dubois	43.604652	1.444209
V. Antoine	49.417816	2.826145
R. Coppi	40.9949566	14.2076903
Pierpaolo D'Urso	41.9033594	12.5154259
Paolo Giordani	41.8977003	12.5097274
Jan Verwaeren	51.0543422	3.7174243
Ana Belén Ramos-Guajardo	43.2491037	-5.7747551
María Asunción Lubiano	43.361487	-7.0713572
Giulianella Coletti	43.1107168	12.3908279
Osvaldo Gervasi	43.1107168	12.3908279
S. Leorato	41.9027835	12.4963655
Franco Peracchi	41.9027835	12.4963655
Andrei V. Tanase	41.9027835	12.4963655
Stephen Wu	44.9731472	-93.2153631
Ying Liu	24.880095	102.832892
Jieqi Yu	40.3492867	-74.6582332
Sanjeev R. Kulkarni	40.3572976	-74.6672226
H. Vincent Poor	40.3494037	-74.6582977
Zenggang Lin	34.341575	108.93977
D. D. Feng	22.396428	114.109497
V. Asha	12.314831	76.6210539
Bo Yuan	39.9993865	-83.0227103
Chun-li Li	45.7588178	126.6416499
Mingquan Zhou	39.9622267	116.3659223
Yun Tian	32.6033726	-85.4861115
Ali Serhan Koyuncugil	39.9333635	32.8597419
Nermin Ozgulbas	39.9333635	32.8597419
Ricardo de A. Araujo	8.4944302	76.9473164
Iason Kastanis	51.5419192	-0.1429354
Cherukuri Kumar	12.9723913	79.1576752
Shuiwang Ji	33.4205343	-111.9339825
Jiarui Ding	52.138997	-106.6236777
Ali Bashashati	49.2488091	-122.9805104
Andrew Roth	43.773116	-79.501118
Marco A. Marra	49.2620924	-123.1185795
Ingrid Petrič	45.9549755	13.6493044
T. Urbančič	45.9549755	13.6493044
Bahman Bahmani	33.6518297	-117.8389422
Sergei Vassilvitskii	37.413349	-122.1708056
Heng Ji	40.7609569	-73.8076702
Michael Speriosu	30.2850284	-97.7335226
Nikita Sudan	38.9916926	-76.9414781
Sid Upadhyay	30.2850284	-97.7335226
Jason Baldridge	55.9462691	-3.1847238
Desai Chen	40.4432289	-79.9441368
Chris Dyer	38.6502079	-90.323165
Fabrice Lefevre	48.697161	2.189617
Stephan Gouws	33.9802893	-118.4517449
Philip Gianfortoni	40.4432289	-79.9441368
David Adamson	40.4432289	-79.9441368
Paul Doliotis	32.9854538	-96.7543188
Christopher McMurrough	32.7294899	-97.1145707
Monica Basco	32.9854538	-96.7543188
Molly Lopez	30.2850284	-97.7335226
Jia Song	30.2919691	120.1638917
Chris Haddow	54.977777	-1.6044886
Justin Perry	54.9767623	-1.6074982
Marcus Durrant	54.977777	-1.6044886
Joe Faith	55.0018474	-1.5740988
P. González	36.9879139	-3.5663073
Seungchan Lee	31.2377559	-95.4777811
Pedro A. Rodriguez	39.3462249	-76.6213069
Tülay Adali	39.2546062	-76.7120064
Carlos Cabral	38.7222524	-9.1393366
Nathan W. Churchill	43.653226	-79.3831843
Stephen C. Strother	44.9743269	-93.199514
D. Van de Ville	46.5189865	6.5676007
Nikolaas N. Oosterhof	53.2284187	-4.1310164
Athina Tzovara	46.5196535	6.6322734
Micah M. Murray	40.8488966	-73.8460001
Gijs Plomp	46.5196535	6.6322734
Michael H. Herzog	53.0792962	8.8016937
Marzia De Lucia	46.5196535	6.6322734
Ian Daly	51.440262	-0.948534
Slawomir J. Nasuto	51.4576163	-0.9456216
Zhengyang Chin	1.292531	103.775785
Devis Tuia	46.5196535	6.6322734
Jordi Muñoz-Marí	39.5096699	-0.4135963
N. Y. Deng	39.9891787	116.3396436
Zhimin Yang	23.1146119	113.2577936
Lori A. Dalton	30.5894709	-96.3579087
Daniel Riccio	40.6824408	14.7680961
Tianxiang Bai	22.3374868	114.1720025
Matev Bošnak	46.0569465	14.5057515
Drago Matko	46.0512135	14.5185278
Sašo Blaič	46.0569465	14.5057515
Wei Yang	45.803775	126.534967
Chaoshun Li	30.5282346	114.4276539
Pangao Kou	30.5108684	114.4087447
Huan Ding	39.9834539	116.3266516
Mehdi Yousfi-Monod	45.5031602	-73.616467
Atefeh Farzindar	45.4965875	-73.6178264
Hassan Khosravi	49.2827291	-123.1207375
Jonathan P. Rowe	35.7832233	-78.6389527
Lucy Shores	40.818391	-77.813002
Anna Katrina Dominguez	-30.4730963	149.6612155
James R. Curran	55.9462691	-3.1847238
Engelbert Mephu Nguifo	50.42893	2.83183
Gwen A. Frishkoff	40.4489024	-79.944741
Dipak Kumar Basu	22.49618	88.3725119
Melissa Kasari	60.1698557	24.938379
Petteri Hintsanen	60.1698557	24.938379
Yoann Pitarch	43.610769	3.876716
Julien Ah-Pine	45.209786	5.777628
Mukund Seshadri	37.8805941	-122.2447958
Eileen A. Ni	43.0010299	-81.2769422
Kuo-Wei Hsu	43.1225229	-77.6665722
Xiujun Ma	39.9939231	116.3065393
Zijian Pan	39.9946321	116.304625
John M. Levine	40.4489024	-79.944741
Richard Socher	37.413349	-122.1708056
Jeffrey Pennington	37.413349	-122.1708056
Benjamin Snyder	42.3591	-71.0934
Kirk Roberts	32.9854538	-96.7543188
Sanda M. Harabagiu	32.8418601	-96.7786148
Roy Bar-haim	40.6331249	-89.3985283
Elad Dinur	31.779193	35.196198
Ronen Feldman	40.6331249	-89.3985283
Moshe Fresko	32.065375	34.84585
Florin Rusu	25.714868	-80.277027
Alin Dobra	33.6493781	-117.8357356
Jia Wu	38.8709613	121.5367259
Raymond Tse	47.6062095	-122.3320708
Jong-Beom Kim	36.3504119	127.3845475
D. Rodríguez	51.440262	-0.948534
Edward Y. Y. Kan	22.396428	114.109497
T H Tse	22.263521	114.1352279
Jose Leiva	48.5216364	9.0576448
Geoff J. McLachlan	-27.4967609	153.0195338
Dayun Mu	38.914003	121.614682
Yan-Ming Li	30.9926711	121.4017905
Jianwu Li	39.9570948	116.3114519
Hsin-Chang Yang	22.9997281	120.2270277
Shih-Hao Wang	24.792678	121.002403
A. Seth	43.473289	-80.541671
Joel P. Lucas	40.9638757	-5.6807464
Carmen Vidaurre	52.5170826	13.3236611
Claudia Sannelli	52.51794	13.32486
Alberto Cano	41.3847652	2.1155714
J. M. Corchado	55.8451334	-4.4276188
Alicia D'Anjou	43.2630126	-2.9349852
Alain Baccini	43.5609901	1.4630574
Sébastien Déjean	43.5609901	1.4630574
Laetitia Lafage	43.604652	1.444209
Muddassar Farooq	51.5135872	7.4652981
David Weisman	42.3157363	-71.0527482
Ross K. K. Leung	22.396428	114.109497
S. K. -W. Tsui	22.2783151	114.174695
Miguel Ángel Bautista	41.5037176	2.0864011
Bo Lei	38.9033716	-92.2785174
Min Li	43.0765915	-89.4052247
Nijad Al-Najdawi	31.9453633	35.9283895
H E. Bez	52.772571	-1.2052126
Jyoti Singhai	23.2151769	77.4099497
E. A. Edirisinghe	52.7650392	-1.2340732
Hai-yan Chen	32.0356169	118.853388
Ioannis Rigas	38.2466395	21.734574
G.-P. Economou	38.2466395	21.734574
Spiros Fotopoulos	38.2466395	21.734574
João Batista Florindo	-22.0087082	-47.8909263
Mário de Castro	-22.0087082	-47.8909263
Juan Carlos García	39.4704139	-0.3418927
L. Martínez	38.3357572	-2.807864
Juan Pedro Valente	40.4124967	-3.8706208
A. Hapfelmeier	48.137445	11.601232
Kurt Ulm	48.137445	11.601232
F. Rigat	43.318809	11.3307574
Antonietta Mira	45.8205989	8.8250576
Andrew O. Finley	42.8404783	-84.4800438
Igor Melnykov	38.3063983	-104.580093
Hannes Kazianka	46.6445092	14.3271202
Joseph Hagan	29.9595769	-90.0770127
Jae Keun Yoo	38.2556928	-85.751283
Patrick Borges	-15.7913615	-47.8482611
Neyko Neykov	42.6562605	23.3877614
Plamen Neytchev	42.6562605	23.3877614
Xuezheng Sun	35.905249	-79.0581498
Carol Alexander	51.4542645	-0.9781303
José Sarabia	43.4623057	-3.8099803
M. T. Rodríguez-Bernal	40.4473608	-3.7384311
Ana Diniz	38.7222524	-9.1393366
João Barreiros	38.7222524	-9.1393366
Denys Pommeret	48.024538	-1.747148
Samuel Iddi	50.8798438	4.7005176
Olcay Arslan	36.9914194	35.3308285
Emmanuel Lesaffre	50.8798438	4.7005176
Guang Cheng	32.060255	118.796877
Shuo-Jye Wu	43.1225229	-77.6665722
Shuguang Song	47.9400973	-122.2826027
Jemila S. Hamid	43.653226	-79.3831843
Celia M. T. Greenwood	45.5367573	-73.1577849
Joseph Beyene	43.6570957	-79.3877344
Peter X.-K. Song	42.2808256	-83.7430378
M. Crabbe	50.8742987	4.700255
Katarzyna Jówiak	52.0907374	5.1214201
Mirjam Moerbeek	52.0907374	5.1214201
Josephia R. Muindi	42.898579	-78.8701579
I. Barranco-Chamorro	37.3541523	-5.9885456
M. D. Jiménez Gamero	37.3890924	-5.9844589
J. L. Moreno-Rebollo	37.3541523	-5.9885456
J. M. Muñoz-Pichardo	37.3890924	-5.9844589
N. Golyandina	59.9342802	30.3350986
Andrey Pepelyshev	59.9342802	30.3350986
Ansgar Steland	50.7753455	6.0838868
P. L. Gradowska	51.9975209	4.3750915
Leen Slaets	50.8742987	4.700255
M. Mittlböck	48.2747157	16.3359792
Michael LeBlanc	47.6250442	-122.3343905
Joyce Niland	34.1394513	-117.9772873
Waleed A. Yousef	38.8991756	-77.0470916
Elizabeth R. Hsu	38.9906657	-77.026088
Samir Lababidi	38.9906657	-77.026088
Gene A. Pennello	38.9906657	-77.026088
W. Fraser Symmans	29.7604267	-95.3698028
Lajos Pusztai	29.7604267	-95.3698028
Florian Frommlet	28.0663668	-82.4195737
Felix Ruhaltinger	48.2081743	16.3738189
Malgorzata Bogdan	51.1078852	17.0385376
Jingjing Gao	33.7980995	-84.3259367
Michael Haber	33.7980995	-84.3259367
Christoph Gerlinger	52.5200066	13.404954
Harald Siedentop	52.5200066	13.404954
Oke Gerke	55.394786	10.3833951
Ilka Schellschmidt	52.5200066	13.404954
Shan Jiang	42.3591	-71.0934
Bernhard Klingenberg	42.7120196	-73.2036898
K. Lange	59.195363	17.625689
Chin-Ying Lai	41.4555873	-90.7209746
Ian C. Marschner	-33.8829343	151.2005362
Alexandra C. Gillett	-33.7756808	151.1132268
Rachel L. O'Connell	-30.4730963	149.6612155
Nick Parsons	52.379411	-1.563191
Tim Friede	51.5412804	9.9158035
Susan Todd	51.4542645	-0.9781303
Elsa Valdes Marquez	51.7520209	-1.2577263
Jeremy Chataway	51.5073509	-0.1277583
Richard Nicholas	51.5179172	-0.1745438
Nigel Stallard	52.379411	-1.563191
J. A. Roldán Nofuentes	36.9879139	-3.5663073
J. D. Luna del Castillo	36.9879139	-3.5663073
M. A. Montero Alonso	35.2832943	-2.9525632
Allan Donner	43.0085587	-81.2634983
B. Spangl	48.2081743	16.3738189
R. Dutter	48.2081743	16.3738189
M. Fazil Baksh	51.4576163	-0.9456216
William Volterman	43.2589222	-79.9185706
R. Ruiz	37.3382082	-121.8863286
J. C. Riquelme	37.3890924	-5.9844589
Christoph Bergmeir	36.9879139	-3.5663073
Amy Ingram	35.7795897	-78.6381787
Eunyoung Ha	35.7850545	-78.6819449
Michael Wallis	35.7795897	-78.6381787
M. A. Vouk	35.7795897	-78.6381787
Chris Piech	37.413349	-122.1708056
Stephen Cooper	37.413349	-122.1708056
Martin Wattenberg	40.743197	-74.001687
Richard Kelley	39.5433847	-119.8179774
Liesl Wigand	39.5359821	-119.8217161
Brian Hamilton	39.5359821	-119.8217161
Katie Browne	39.5359821	-119.8217161
Monica N. Nicolescu	34.0205798	-118.2813455
Mircea Nicolescu	39.5359821	-119.8217161
Eugene Lavely	42.5047161	-71.1956205
Rick Thompson	42.5047161	-71.1956205
Yongyi Mao	45.4248599	-75.6828
P. Sussner	29.6582444	-82.3380832
Andoni Beristain	43.2973313	-2.0126276
Ana I. Gonzalez	43.318334	-1.9812313
S. M. Romanchenko	54.8437862	83.0938315
Huan Xu	45.5367573	-73.1577849
C. Witteveen	52.0115769	4.3570677
François-Xavier Vialard	51.5177246	-0.1732294
C. J. Cotter	51.498832	-0.1791475
R. RajKumar	2.947441	101.8451441
D. Isa	2.9404135	101.8782393
Pablo Espinace	-33.5035972	-70.7577439
Daniel Langdon	-33.5035972	-70.7577439
Anita Araneda	-33.4378305	-70.6504492
Eric R. Smith	42.7284117	-73.6917851
Charles V. Stewart	43.0765915	-89.4052247
Daniel Pizarro	-33.443809	-70.650391
G. Vogiatzis	52.2016671	0.1177882
Kim Steenstrup Pedersen	55.6760968	12.5683371
Man Leung Wong	22.3908295	113.9725126
D. M. Mimno	42.4036848	-71.120482
Omar Zarour	51.076359	-114.12871
F. Goyache	43.3613953	-5.8593267
X. P. Jia	-33.8877655	151.1883894
Saroj K. Meher	12.9715987	77.5945627
Soumitra Dutta	48.4056405	2.685893
Wai-Ki Ching	22.396428	114.109497
Yali Peng	34.2272485	108.9350458
Orhan Arikan	39.9333635	32.8597419
Hossein Rabbani	35.6891975	51.3889736
Alireza Mehri Dehnavi	32.6546275	51.6679826
Gabriel Hermosilla	-33.443809	-70.650391
Mauricio Correa	6.244203	-75.5812119
Jean-François Connolly	45.494911	-73.5638858
Nicholas Vretos	40.6400629	22.9444191
Jian Zou	35.8991678	-78.8636402
I. A. Kakadiaris	29.7671923	-95.3577168
Robert Haschke	52.0302285	8.5324708
H Ritter	52.0302285	8.5324708
Bettahally N. Keshavamurthy	29.8999034	77.9053182
Bhavani K. Eshwar	12.9520042	77.6439414
Kwangyeol Ryu	36.0190178	129.3434808
Gyu Sung Cho	35.1795543	129.0756416
E. Pkalska	42.4072107	-71.3824374
Jöran Wentker	51.9659041	7.6034541
Bikash Sabata	37.36883	-122.0363496
Tianyu Wang	39.9946321	116.304625
Giuseppe Cardone	44.494887	11.3426163
Zachary Alexander	40.0071656	-105.2627072
Todd Mytkowicz	40.5747751	-105.0807072
Amer Diwan	40.4432289	-79.9441368
Michelle Guy	39.755543	-105.2210997
Paul Earle	39.755543	-105.2210997
Chris Ostrum	39.755543	-105.2210997
Kenny Gruchalla	40.0082221	-105.2591119
Scott Horvath	38.9586307	-77.3570028
Ulf Johansson	57.721035	12.939819
Márcia Oliveira	41.1579438	-8.6291053
Sébastien Mahler	60.1698557	24.938379
Pablo Pedemonte	-34.6036844	-58.3815591
William Curran	44.6686574	-123.2229204
Travis Moore	44.6686574	-123.2229204
Rachel White	44.6686574	-123.2229204
Shiwei Ma	31.2774088	121.4559065
Bo Sun	39.9743696	116.3873427
Ramakrishnan Sivakumar	10.8655294	78.9411821
Roman Bednarik	62.6010155	29.7635719
Michal Hradiš	49.1950602	16.6068371
Andreas Bulling	47.3765359	8.5480928
Ralf Biedert	49.4400657	7.7491265
Mostafa Elshamy	40.9815856	29.2766778
Yanxia Zhang	54.0097376	-2.7859802
Hong Chang	39.904211	116.407395
Sara Alspaugh	37.8805941	-122.2447958
Dhruba Borthakur	37.4418834	-122.1430195
James Cipar	42.3951291	-72.5312372
Gregory R. Ganger	42.2808256	-83.7430378
Kimberly Keeton	37.8715926	-122.272747
Craig A. N. Soules	40.4432289	-79.9441368
Robert DeLine	38.0356981	-78.5035945
M. Czerwinski	47.6739881	-122.121512
Yukun Chen	36.1626638	-86.7816016
John Patrick	43.0008524	-81.2546028
Min Li	43.0765915	-89.4052247
Kewei Lu	39.9990626	-83.0173386
Stephen L. James	39.9990626	-83.0173386
Tara Borlawsky	40.8409822	-73.9447994
Philip R. O. Payne	40.807722	-73.96411
Tiago Rodrigues	38.7222524	-9.1393366
Grigorios Chrysos	35.240117	24.8092691
Apostolos Dollas	35.5138298	24.0180367
Magnus Löfstrand	65.584819	22.1567026
Björn Backe	65.584819	22.1567026
Keunho Choi	42.3574116	-83.0697777
YongMoo Suh	37.566535	126.9779692
Ken Farion	45.4248599	-75.6828
Martin H. Osmond	45.4215296	-75.6971931
Robert Lothian	57.1500133	-2.1041395
Thomas Lam	57.1561649	-2.1384028
Sam McClinton	57.1561649	-2.1384028
James N'Dow	57.1561649	-2.1384028
A. Alexandra Constantin	37.8805941	-122.2447958
Adam Elkhaled	37.7642093	-122.4571623
Llewellyn Jalbert	37.7642093	-122.4571623
Radhika Srinivasan	37.7642093	-122.4571623
Soonmee Cha	37.7642093	-122.4571623
Susan M. Chang	37.7642093	-122.4571623
Nicole H. Augustin	51.3639371	-2.325886
Erik-André Sauleau	48.577358	7.7406701
Francesca Torti	44.801485	10.3279036
Domenico Perrotta	45.8139584	8.6120782
Mohammad Shoyaib	37.2410864	127.1775537
M. Abdullah-Al-Wadud	37.2410864	127.1775537
Francisco Martínez-Estudillo	37.8677249	-4.7976431
Byung-Gon Chun	37.413349	-122.1708056
H. Katz	37.8805941	-122.2447958
Stefano Ceri	45.4723514	9.1964401
Ian V. McLoughlin	1.344233	103.680142
Chieri Sugihara	34.690083	135.1955112
Gavin Brown	-33.8829343	151.2005362
Su-Yan Gao	32.060255	118.796877
Haza Nuzly Abdull Hamed	-36.8535155	174.7652978
Isao Hayashi	34.8461585	135.6172716
Jasmin Leveille	51.4925846	-0.1852592
Ross L. Coppel	-38.1532011	145.1340508
Pramod P. Wangikar	19.1239285	72.9094407
Kshitij Dhoble	-36.8535155	174.7652978
Fan Yang	39.9990443	116.3246671
Lin Wang	36.651216	117.12
L. M. Alvarez	28.0515443	-15.4478131
M. G. Penedo	43.3623436	-8.4115401
Sebastian Goebl	39.702755	-84.2407811
Michael Plavinski	39.702755	-84.2407811
Hyuk Cho	30.7235263	-95.5507771
Kuan Zhang	28.5838435	-81.2696106
Md. Rafiul Hassan	-37.8013221	144.9610796
Chandan K. Karmakar	-37.7986248	144.9623473
M. Maruf Hossain	-37.8013221	144.9610796
Yangsheng Ji	32.0569463	118.7809448
Nayyar A. Zaidi	-37.915	145.13
Ziye Zuo	-33.8829343	151.2005362
W. K. Yeap	-45.863208	170.513132
Wenzhi Zhou	39.904211	116.407395
Christine Preisach	48.0028354	7.8493126
Lu Jiang	40.4432289	-79.9441368
Chandima H. Nadungodage	39.773861	-86.1832219
Shirui Pan	-33.8829343	151.2005362
Kuan Wu	40.0019308	116.3451918
Thomas Philip Runarsson	64.1404869	-21.9493575
Hande Özgür Alemdar	41.08071	28.936328
Tim van Kasteren	52.3561962	4.9470315
Marta Mejail	-34.5101473	-58.6864035
Heitor Ramos	-9.6498487	-35.7089492
Gerard Forzy	50.62925	3.057256
Christina Boydev	50.62925	3.057256
César Germán Castellanos-Domínguez	5.070275	-75.5138166
Claudio Uriarte	53.0792962	8.8016937
Sheshu Kalaparambathu Ramanandan	53.0792962	8.8016937
Dieter Kraus	53.0792962	8.8016937
Billy Peralta	-33.0444219	-71.6066334
F. O. Souza	-19.9166813	-43.9344931
Guillermo C. Chavez	-19.9166813	-43.9344931
Hosein Alizadeh	35.6891975	51.3889736
Joaquim Marques de Sá	41.1579438	-8.6291053
Raquel Sebastião	41.1785734	-8.5962233
Tânia Fontes	41.1785734	-8.5962233
Francisco Gómez Fernández	-34.5101473	-58.6864035
Edel García	23.1135925	-82.3665956
Ivo Gonçalves	40.2033145	-8.4102573
Adrín Leon	23.634501	-102.552784
Jaime R. Ruiz	23.634501	-102.552784
Ida-Maria Sintorn	59.8585638	17.6389267
Marco Mora	-35.4232444	-71.6484804
Carolina Zambrano	-27.3665763	-70.3321587
Marcela Varas	-36.8201352	-73.0443904
Angélica Urrutia	-35.5163603	-71.5723953
Peter Koncz	48.7163857	21.2610746
Franck Mamalet	45.209786	5.777628
Nicholas Lange	42.3600825	-71.0588801
Janet E. Lainhart	33.4249307	-111.8884532
Cuong Cao Pham	37.2635727	127.0286009
Synh Viet Uyen Ha	37.2635727	127.0286009
Asdrúbal López Chau	19.4326077	-99.133208
Jair Cervantes	19.2503367	-99.07072
Pedro Mejía-Álvarez	19.4326077	-99.133208
Victor Sosa Sosa	18.9242095	-99.2215659
I. López-Arévalo	23.7369164	-99.1411154
Debangana Dey	52.486243	-1.890401
Liang Chen	40.0009204	116.334307
Peter Desnoyers	42.3951291	-72.5312372
F. Maxwell Harper	44.9731472	-93.2153631
Joseph A. Konstan	37.8764984	-122.2804342
Nodira Khoussainova	47.6698745	-122.3102213
Sami Haddadin	48.0745018	11.2483111
Sven Parusel	48.0745018	11.2483111
Kai Krieger	48.0745018	11.2483111
Juan I. Guerrero	37.3541523	-5.9885456
Rocio González	37.403782	-6.0070569
Luis Pérez-Lombard	37.403782	-6.0070569
Baha Şen	39.9333635	32.8597419
Emine Uçar	41.2248179	32.6467397
Ibrahim Cil	40.788855	30.405954
U. Rajendra Acharya	1.3709617	103.6115243
Jasjit S. Suri	41.49932	-81.6943605
Mooyoung Jung	36.0190178	129.3434808
Chin-S. Ou	23.5479954	120.4588059
Hui-ying Lin	43.1225229	-77.6665722
Francisco F. Martins	41.44253	-8.2917857
Arlindo Begonha	41.1579438	-8.6291053
M. Amália Sequeira Braga	41.5454486	-8.426507
Qi Wang	37.8602326	112.5218553
Mingqi Li	41.7679088	123.4271006
Qunhua Zhou	41.7679088	123.4271006
Yu Yin	41.7679088	123.4271006
Edmundo Hoyle	-22.9068467	-43.1728965
Dae Sik Jeong	37.566535	126.9779692
Peihua Li	45.7094612	126.6144052
Xiaomin Liu	41.6973401	-86.2377772
Hongwei Ma	45.7185127	126.613699
R. Szewczyk	51.7592485	19.4559833
Kamil Grabowski	51.7592485	19.4559833
M. Napieralska	51.745806	19.4489068
Wojciech Sankowski	51.7592485	19.4559833
Mariusz Zubert	51.7592485	19.4559833
A. Napieralski	51.7592485	19.4559833
Feng Chen	30.274085	120.15507
Daniel C. Zanotta	-30.0346316	-51.2176986
Irfan T. Butt	52.379411	-1.563191
Xin Sun	39.9946321	116.304625
Xue-jie Liu	43.8833943	125.3195857
Heng Tao Shen	-27.6061106	151.9287869
Shengcai Liao	42.332507	-83.0511744
Rong Guan	39.9810615	116.3525711
Rushi Lan	32.2114395	118.7351278
G. Navarro-Arribas	41.4973352	2.0910377
Arnau Erola	41.1188827	1.2444909
Zizhe Gao	30.6753907	104.1015393
Chengbing Zhao	30.6753907	104.1015393
Bhaskar D. Rao	32.8328112	-117.2712717
Anna Vilanova	51.441642	5.4697225
Ching Hoo Tang	49.2401572	6.9969327
Daniel Johannsen	32.0852999	34.7817676
Benjamin Doerr	49.2401572	6.9969327
Tanja Teuber	41.2644695	-95.9647536
Annika Lang	49.4874592	8.4660395
Andreas Schwarzkopf	49.860229	8.6800033
T. Kalbe	49.8695282	8.6506852
Chanderjit Bajaj	40.4401775	-86.9261008
Juan Shi	1.352083	103.819836
Charles-Alban Deledalle	48.856614	2.3522219
Bernhard Schmitzer	49.3987524	8.6724335
Pascal Gwosdek	39.5727386	-95.3027415
Yonathan Aflalo	32.7940463	34.989571
Oliver Vogel	48.8916679	9.2069939
Gabriele Steidl	49.4874592	8.4660395
Sheng Yi	35.7832233	-78.6389527
Pavel Dimitrov	38.6595336	-90.315018
Amit Hooda	28.5429676	77.193806
G. Adiv	32.817031	34.959374
Jiong Song	24.880095	102.832892
Natalie Fridman	32.065375	34.84585
Prithviraj Dasgupta	33.6858022	-117.8082831
Fenglei Yang	31.2320901	121.3973845
Jibing Gong	39.904211	116.407395
Yue-Guo Chen	39.904211	116.407395
Jinchuan Chen	22.396428	114.109497
Shu Gong	39.9533707	116.3427935
Wenhua Xu	39.904211	116.407395
Hao Hu	27.569517	110.001923
Nan Zhao	39.9629312	116.3581284
Linsey Xiaolin Pang	-30.4730963	149.6612155
Masaji Katagiri	37.3685081	-121.9186616
Marcin Orchel	50.0676785	19.9070824
Saadat M. Alhashmi	3.0785362	101.6180894
Ngo Phuong Nhung	21.0277644	105.8341598
Naganjaneyulu Satuluri	16.3812283	80.5307199
Vemulakonda Rajesh	15.9128998	79.7399875
Victor Eruhimov	37.3541079	-121.9552356
Benjamin W. Martin	35.9398478	-83.9432552
Marco Calabrese	41.1171432	16.8718715
Varun Singla	28.5429676	77.193806
Shariful Islam	23.7315433	90.3948498
Anna Fariha	23.7315433	90.3948498
Jens Spehr	52.2601999	10.503177
Carlos Figuera	40.2902056	-3.8035477
Mark Wilby	40.3351225	-3.8721822
I. Mora-Jiménez	40.2846965	-3.8070253
Antonio J. Caamaño	40.2902056	-3.8035477
Nhat-Duc Hoang	43.1225229	-77.6665722
Yu-Wei Wu	39.1670467	-86.5269373
Gang Li	35.22979	129.089385
Sriram Sankaranarayanan	22.3241383	87.3108124
Dmitriy Shutin	47.070714	15.439504
Sanjeev R. Kulkarni	40.3572976	-74.6672226
Xiao-Tong Yuan	1.2936452	103.7749621
Roger Ratcliff	42.0522802	-87.6889122
Michael J. Frank	40.0071656	-105.2627072
Eric Chu	43.0765915	-89.4052247
Borja Peleato	42.3591	-71.0934
J. Eckstein	42.3591	-71.0934
Md Zahidul Islam	-35.1081689	147.3598323
Nafees Ur Rehman	47.6779496	9.1732384
Marc H. Scholl	47.6779496	9.1732384
Shixin Yang	45.803775	126.534967
Julian Eberius	51.0266014	13.7090684
Maik Thiele	51.0294529	13.7390843
José Esparza	48.4010822	9.9876076
Kazuki Yoshiyama	35.4437078	139.6380256
Ilaria Castelli	43.318809	11.3307574
Florian Schmid	48.4010822	9.9876076
Ulrich Kressel	48.4010822	9.9876076
Fabio Cavalli	45.6495264	13.7768182
David Hrabal	48.4226264	9.9488069
Steffen Walter	48.4226264	9.9488069
